"filename", "language", "JavaScript", "JSON", "TypeScript JSX", "Markdown", "TypeScript", "HTML", "CSS", "comment", "blank", "total"
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\RideRequest\RequestItem.js", "JavaScript", 30, 0, 0, 0, 0, 0, 0, -1, -1, 28
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\RideRequest\RequestList.js", "JavaScript", -1, 0, 0, 0, 0, 0, 0, -1, -2, -4
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\RideRequest\RequestSheet.js", "JavaScript", -1, 0, 0, 0, 0, 0, 0, 1, 0, 0
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\Rides\RideItem.js", "JavaScript", -9, 0, 0, 0, 0, 0, 0, 1, 4, -4
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\StartRide\DirectionInfo.js", "JavaScript", -105, 0, 0, 0, 0, 0, 0, 0, 4, -101
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\StartRide\RideInfoSheet.js", "JavaScript", -151, 0, 0, 0, 0, 0, 0, -1, -3, -155
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\StartRide\StartRideButton.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\UserVehicleScreen\VehicleItem.js", "JavaScript", -1, 0, 0, 0, 0, 0, 0, 0, 1, 0
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\components\Wallet\BalanceInfo.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\constants\key.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\hooks\i18n.js", "JavaScript", -10, 0, 0, 0, 0, 0, 0, 0, -5, -15
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\hooks\useAddVehicle.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, -1, 1, 0
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\hooks\useCreateJourney.js", "JavaScript", 25, 0, 0, 0, 0, 0, 0, -1, -3, 21
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\hooks\useFetchVehicles.js", "JavaScript", 44, 0, 0, 0, 0, 0, 0, 7, 6, 57
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\hooks\useFindMatchingJourneys.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, -5, 0, 1
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\hooks\useMapSettings.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 2, 2, 18
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\hooks\useMessages.js", "JavaScript", 38, 0, 0, 0, 0, 0, 0, 0, 7, 45
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\hooks\useRegistration.js", "JavaScript", 72, 0, 0, 0, 0, 0, 0, 0, 4, 76
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\hooks\useRideAndDriver.js", "JavaScript", 24, 0, 0, 0, 0, 0, 0, 0, 5, 29
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\hooks\useUpdateWalletValue.js", "JavaScript", 28, 0, 0, 0, 0, 0, 0, 1, 4, 33
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\hooks\useUpdateWalletValueFromAmount.js", "JavaScript", 36, 0, 0, 0, 0, 0, 0, 1, 4, 41
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\hooks\useUser.tsx", "TypeScript JSX", 0, 0, 33, 0, 0, 0, 0, 1, 1, 35
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\hooks\useWalletValue.js", "JavaScript", 32, 0, 0, 0, 0, 0, 0, 1, 4, 37
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\locales\en.js", "JavaScript", -45, 0, 0, 0, 0, 0, 0, 0, -1, -46
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\locales\lt.js", "JavaScript", -45, 0, 0, 0, 0, 0, 0, 0, -3, -48
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\navigations\JourneyNavigation.tsx", "TypeScript JSX", 0, 0, -2, 0, 0, 0, 0, 0, 0, -2
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\navigations\MainNavigation.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, -2, 0, -2
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\Main\Home.tsx", "TypeScript JSX", 0, 0, -174, 0, 0, 0, 0, 0, -12, -186
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\Main\Journey.tsx", "TypeScript JSX", 0, 0, -244, 0, 0, 0, 0, 0, -30, -274
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\Main\Wallet.tsx", "TypeScript JSX", 0, 0, -216, 0, 0, 0, 0, 0, -12, -228
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\Main\homeScreen.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, -2, 1, -1
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\Main\ridesScreen.js", "JavaScript", 112, 0, 0, 0, 0, 0, 0, 6, 13, 131
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\Main\walletScreen.js", "JavaScript", 25, 0, 0, 0, 0, 0, 0, 0, 3, 28
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\availableRides\availableRidesScreen.js", "JavaScript", 50, 0, 0, 0, 0, 0, 0, -3, 1, 48
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\endRide\endRideScreen.js", "JavaScript", -91, 0, 0, 0, 0, 0, 0, -1, 0, -92
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\historyRideDetail\historyRideDetailScreen.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 1, 4, 17
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\message\messageScreen.js", "JavaScript", -19, 0, 0, 0, 0, 0, 0, -1, -4, -24
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\offerRide\offerRideScreen.js", "JavaScript", 66, 0, 0, 0, 0, 0, 0, 2, 6, 74
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\rideDetail\rideDetailScreen.js", "JavaScript", 60, 0, 0, 0, 0, 0, 0, 3, 13, 76
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\rideRequest\rideRequestScreen.js", "JavaScript", -65, 0, 0, 0, 0, 0, 0, -1, 5, -61
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\rides\ridesScreen.js", "JavaScript", -73, 0, 0, 0, 0, 0, 0, -3, -6, -82
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\startRide\startRideScreen.js", "JavaScript", 46, 0, 0, 0, 0, 0, 0, 0, 6, 52
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateProfile\rideHistory\rideHistoryScreen.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 4, 6, 24
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateWallet\addAndSendMoney\addAndSendMoneyScreen.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateWallet\creditCard\creditCardScreen.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateWallet\paymentMethods\paymentMethodsScreen.js", "JavaScript", -5, 0, 0, 0, 0, 0, 0, 3, 3, 1
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateWallet\successfullyAddAndSend\successfullyAddAndSendScreen.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 1, 1, 10
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateWallet\wallet\walletScreen.js", "JavaScript", -25, 0, 0, 0, 0, 0, 0, -1, -2, -28
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\utils\formatTime.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 9
"Total", "-", 6358, 5469, -590, 13, 1, 64590, 204, 646, 4891, 81582
